"post_id","date","year","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","title","descr","details"
"6455327503",20180111,2018,"oakland lake merritt / downtown","oakland","alameda",2983,1,NA,747,0,NA,NA,NA,"Luxury Is Built In, Not Tacked On. Service with a Lifestyle! 1 Bedroom",NA,NA
"6622123254",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",2750,1,NA,700,0,NA,NA,NA,"OPEN to 6:30 -DESIGNER QUALITY BIG VIEW UNIT, Open Floor Plan",NA,NA
"6560273007",20180426,2018,"oakland lake merritt / downtown","oakland","alameda",2250,1,NA,400,0,NA,NA,NA,"New 1 BRM 1 block from Grand Ave, Lakeside Park, shops, dining + more",NA,NA
"6571872378",20180426,2018,"oakland lake merritt / downtown","oakland","alameda",2495,1,NA,820,0,NA,NA,NA,". . apt available in diverse queer women's Lake Merritt community . .",NA,NA
"6571878212",20180426,2018,"oakland lake merritt / downtown","oakland","alameda",2500,2,NA,1100,0,NA,NA,NA,"Charming Victorian Duplex, Lower Unit. 2 bd/1 ba. + Office. Lg Kitchen",NA,NA
"6557167174",20180426,2018,"oakland lake merritt / downtown","oakland","alameda",2550,1,NA,700,0,NA,NA,NA,"Modern, new 1 brm in closely managed, calm boutique building",NA,NA
"6564956324",20180510,2018,"oakland lake merritt / downtown","oakland","alameda",3300,3,NA,1200,0,NA,NA,NA,"Charming 3 BR Duplex - Steps to Lake Merritt and BART - Walk Score 91!",NA,NA
"6596679385",20180531,2018,"oakland lake merritt / downtown","oakland","alameda",2295,1,NA,700,0,NA,NA,NA,"Spacious 1 Bed, AdamsPoint 300ft across LakeMerritt",NA,NA
"6604310398",20180614,2018,"oakland lake merritt / downtown","oakland","alameda",2295,2,1,NA,0,NA,NA,NA,"Cozy remodeled apartment - NEW kitchen, NEW bath, deck",NA,NA
"6463454649",20180125,2018,"oakland lake merritt / downtown","oakland","alameda",3500,1,NA,1000,0,NA,NA,NA,"Amazing real loft , huge windows, brick walls, concrete floors.",NA,NA
"6552329871",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",1595,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 1 Bed, 1 Bath, Apartment",NA,NA
"6645942790",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",2395,1,NA,500,0,NA,NA,NA,"TROPICAL THEME BUILDING NEAR WHOLE FOODS ... JUST 1 BLOCK TO LAKE",NA,NA
"6623935016",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",2750,1,NA,700,0,NA,NA,NA,"TOP FLOOR + QUIET STYLISH+WHOLE FOODS+LAKE MERRITT+ON SITE MANAGEMENT",NA,NA
"6558765740",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Duplex",NA,NA
"6587510348",20180517,2018,"oakland lake merritt / downtown","oakland","alameda",2150,1,NA,400,0,NA,NA,NA,"✿ ONE OF OAKLAND's FINEST BLDGS*5 STAR YELP REVIEWS*Nr WHOLE FOODS",NA,NA
"6610263717",20180607,2018,"oakland lake merritt / downtown","oakland","alameda",2695,1,NA,NA,0,NA,NA,NA,"Absolutely STUNNING! Very Large 1Bdr over 800 sf on beautiful Bellevue",NA,NA
"6505635475",20180222,2018,"oakland lake merritt / downtown","oakland","alameda",1950,NA,NA,490,0,NA,NA,NA,"Remodeled, Pets OK! Ready now! (1829 6th Ave 303)",NA,NA
"6552321665",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",3195,2,NA,985,0,NA,NA,NA,"Top unit 2b/2b in the heart of Adams Point!  Amazing layout!",NA,NA
"6565272929",20180419,2018,"oakland lake merritt / downtown","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Apartment",NA,NA
"6610265184",20180607,2018,"oakland lake merritt / downtown","oakland","alameda",2700,2,NA,NA,0,NA,NA,NA,"Sunlit 1920's Spanish Mediterranean 2Bdr or 1Bdr + Office in Ivy Hill",NA,NA
"6610273206",20180607,2018,"oakland lake merritt / downtown","oakland","alameda",2950,1,1,658,0,NA,NA,NA,"1 Bed 1 Bath near BART and Lake Merritt with Doorman",NA,NA
"6610260383",20180607,2018,"oakland lake merritt / downtown","oakland","alameda",2900,1,1.5,1050,0,NA,NA,NA,"Huge historical 1BR/1.5BA",NA,NA
"6616641506",20180614,2018,"oakland lake merritt / downtown","oakland","alameda",2795,2,NA,950,0,NA,NA,NA,"Remodeled, modern apartment for rent in Grand Lake.",NA,NA
"6645940888",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",3995,3,NA,NA,0,NA,NA,NA,"Phenomenal Lakeside Living! Amazing 3BR Overlooking Lake Merritt!",NA,NA
"6586457490",20180517,2018,"oakland lake merritt / downtown","oakland","alameda",2575,1,NA,640,0,NA,NA,NA,"HIGHLY PERSONALIZED LIVING EXPERIENCE WITH STYLE AT LAKE MERRITT",NA,NA
"6480284704",20180201,2018,"oakland lake merritt / downtown","oakland","alameda",488,1,1,NA,0,"2795",37.329219,-121.895821,"Madrone Hotel Single Room Only (SRO)","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6488627042",20180208,2018,"oakland lake merritt / downtown","oakland","alameda",1800,1,1,NA,0,NA,NA,NA,"ALL-INCLUSIVE Gorgeous 1 BD 1 BA Sublet with PARKING in Jack London",NA,NA
"6474721203",20180208,2018,"oakland lake merritt / downtown","oakland","alameda",2650,2,2,1100,0,NA,NA,NA,"2 bedroom/2bath Adams Point Apt.",NA,NA
"6552326922",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",3295,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6556647253",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",1490,3,NA,170,0,NA,NA,NA,"Large bedroom with closet in Oakland Jack London Sq",NA,NA
"6558765336",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Apartment",NA,NA
"6645951519",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",1825,1,NA,650,0,NA,NA,NA,"*UPGRADED 1BD!! MOVE IN NOW!! FANTASTIC LOCATION!!",NA,NA
"6565273628",20180419,2018,"oakland lake merritt / downtown","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Duplex",NA,NA
"6561063984",20180419,2018,"oakland lake merritt / downtown","oakland","alameda",2750,1,NA,900,0,NA,NA,NA,"1 B, 1B  Oakland Hills view apartment with on site parking  Oakland",NA,NA
"6552328602",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",2595,2,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 2 Bath, Single Family House",NA,NA
"6565272242",20180419,2018,"oakland lake merritt / downtown","oakland","alameda",1595,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 1 Bed, 1 Bath, Apartment",NA,NA
"6552329936",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",1795,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 1 Bed, 1 Bath, 4plex",NA,NA
"6552323391",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",2695,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Duplex",NA,NA
"6645959427",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",2395,1,NA,NA,0,NA,NA,NA,"New + Modern Apt *HEART of LAKE MERRITT*STYLISH NEW TOP FLOOR",NA,NA
"6552327040",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",1695,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 1 Bed, 1 Bath, Apartment",NA,NA
"6552316601",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",2695,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Apartment",NA,NA
"6558764742",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",1595,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 1 Bed, 1 Bath, Apartment",NA,NA
"6533554417",20180322,2018,"oakland lake merritt / downtown","oakland","alameda",2250,1,NA,NA,0,NA,NA,NA,"1+Br Apt. with view",NA,NA
"6562022219",20180503,2018,"oakland lake merritt / downtown","oakland","alameda",2195,1,NA,NA,0,NA,NA,NA,"Trestle Glen Area of Oakland, CA 94610",NA,NA
"6531244155",20180315,2018,"oakland lake merritt / downtown","oakland","alameda",3495,3,2.5,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2.5 Bath, Victorian Single Family House",NA,NA
"6531227971",20180315,2018,"oakland lake merritt / downtown","oakland","alameda",2450,2,1,1000,0,NA,NA,NA,"Spacious 2BR/1 Bath - Quiet Building",NA,NA
"6645937924",20180717,2018,"oakland lake merritt / downtown","oakland","alameda",2395,1,NA,NA,0,NA,NA,NA,"HEART of LAKE MERRITT*MODERN TOP FL.* CAT  OK * Nr. WHOLE FOODS",NA,NA
"6522768219",20180329,2018,"oakland lake merritt / downtown","oakland","alameda",1975,1,1,575,0,NA,NA,NA,"Piedmont border - charming 1BD/1BA apartment",NA,NA
"6546043473",20180329,2018,"oakland lake merritt / downtown","oakland","alameda",1450,3,NA,2000,0,NA,NA,NA,"This house is located in the Oakland Hills, it is near Skyline Blvd. M",NA,NA
"6505633135",20180222,2018,"oakland lake merritt / downtown","oakland","alameda",2850,1,1,840,0,NA,NA,NA,"Remodeled Spanish-inspired 1bd/1bath (176 Athol #2)",NA,NA
"6531244418",20180315,2018,"oakland lake merritt / downtown","oakland","alameda",2695,2,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Bed, 2 Bath, Single Family House",NA,NA
"6562022666",20180503,2018,"oakland lake merritt / downtown","oakland","alameda",3150,2,NA,NA,0,NA,NA,NA,"Excellent Place to call home!  2/2",NA,NA
"6525224234",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",3695,3,2.5,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2.5 Bath, Victorian Single Family House",NA,NA
"6525194436",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",3800,1,NA,1600,0,NA,NA,NA,"Industrial Loft Space in an Exciting Area!",NA,NA
"6484973445",20180222,2018,"oakland lake merritt / downtown","oakland","alameda",2250,0,NA,600,0,NA,NA,NA,"Luxury Studio Old Oakland",NA,NA
"6558769467",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",2395,2,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 2 Bath, Single Family House",NA,NA
"6554722194",20180412,2018,"oakland lake merritt / downtown","oakland","alameda",1975,1,1,575,0,NA,NA,NA,"Piedmont border - charming 1BD/1BA apartment",NA,NA
"6562025988",20180503,2018,"oakland lake merritt / downtown","oakland","alameda",3800,2,NA,NA,0,NA,NA,NA,"Fabulous --beautiful natural light in Penthouse",NA,NA
"6530045966",20180405,2018,"oakland lake merritt / downtown","oakland","alameda",2500,0,NA,641,0,NA,NA,NA,"******** STUDIO AT ESSEX ON LAKE MERRITT, DIRECT LAKE VIEW *********",NA,NA
"6531228106",20180315,2018,"oakland lake merritt / downtown","oakland","alameda",1950,1,1,800,0,NA,NA,NA,"Spacious 1BR/1 Bath - Quiet Building",NA,NA
"6546048489",20180329,2018,"oakland lake merritt / downtown","oakland","alameda",1695,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 1 Bed, 1 Bath, Apartment",NA,NA
"6546048588",20180329,2018,"oakland lake merritt / downtown","oakland","alameda",2595,2,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Bed, 2 Bath, Single Family House",NA,NA
"6565262812",20180419,2018,"oakland lake merritt / downtown","oakland","alameda",2850,2,NA,1200,0,NA,NA,NA,"Quiet Neighborhood Steps to Lake Merritt",NA,NA
"6531244345",20180315,2018,"oakland lake merritt / downtown","oakland","alameda",1795,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 1 Bed, 1 Bath, Apartment",NA,NA
"6507926163",20180308,2018,"oakland lake merritt / downtown","oakland","alameda",1995,1,NA,NA,0,NA,NA,NA,"2 WEEKS FREE! Jr 1 Bdrm- UPTOWN near BART! SEE IT SUN 3/10 at NOON",NA,NA
"6517364736",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",2550,1,NA,750,0,NA,NA,NA,"Beautiful unit in 1920's brick building now avail. Showing Sun 1-2pm",NA,NA
"6516307810",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",1995,1,NA,495,0,NA,NA,NA,"Open House Saturday 2-3 PM",NA,NA
"6525185556",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",2049,1,NA,600,0,NA,NA,NA,"Lake Merritt lovely 1 bedroom private garden apt",NA,NA
"6525228909",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",2395,1,NA,900,0,NA,NA,NA,"Stunning Vintage SF Flat w/Prkng; 1 ½ blks to the Lake! SEE SUN 2-3pm",NA,NA
"6525224371",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",1895,1,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 1 Bed, 1 Bath, Apartment",NA,NA
"6516661564",20180310,2018,"oakland lake merritt / downtown","oakland","alameda",2195,2,1,NA,0,NA,NA,NA,"Apartment near Grand Lake 2BR/1BA at $2195 monthly",NA,NA
"6455335053",20180111,2018,"oakland north","oakland","alameda",2200,1,NA,700,0,NA,NA,NA,"Sunny, spacious Prime Temescal near BART",NA,NA
"6584911235",20180510,2018,"oakland north","oakland","alameda",4000,NA,NA,NA,0,NA,NA,NA,"Temescal Hot Spot!!!",NA,NA
"6624900567",20180626,2018,"oakland north","oakland","alameda",1895,0,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Studio, 1Bath, Apt. in N. Oakland",NA,NA
"6482250753",20180208,2018,"oakland north","oakland","alameda",2250,1,NA,NA,0,NA,NA,NA,"Sunny new aparment near Ashby BART",NA,NA
"6488648790",20180208,2018,"oakland north","oakland","alameda",2950,2,NA,700,0,NA,NA,NA,"Bright and sunny two-bedroom condo",NA,NA
"6518413459",20180310,2018,"oakland north","oakland","alameda",1775,0,NA,560,0,NA,NA,NA,"Top Floor Studio 7 blocks to Rockridge BART",NA,NA
"6483402078",20180208,2018,"oakland north","oakland","alameda",2785,2,NA,875,0,NA,NA,NA,"$2785- all utility include,Beautiful quiet Victoria house two bedroom",NA,NA
"6581439415",20180517,2018,"oakland north","oakland","alameda",2700,2,1,1300,0,NA,NA,NA,"2-BDR./1BA DUPLEX - NORTHWEST OAKLAND NEAR ASHBY BART",NA,NA
"6587478796",20180517,2018,"oakland north","oakland","alameda",2250,1,NA,800,0,NA,NA,NA,"Large 1BR bungalow-style apt in Craftsman duplex, garden/laundry",NA,NA
"6558768683",20180412,2018,"oakland west","oakland","alameda",3195,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6558769189",20180412,2018,"oakland west","oakland","alameda",3295,4,1.5,NA,0,NA,NA,NA,"""FULLY REMODELED"" 4 Bed, 1.5 Bath, Duplex",NA,NA
"6584906596",20180510,2018,"oakland west","oakland","alameda",2495,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, House",NA,NA
"6584906355",20180510,2018,"oakland west","oakland","alameda",3295,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 2 Bath + Bouns Room &amp; Storage Room, House",NA,NA
"6624865131",20180626,2018,"oakland west","oakland","alameda",1895,0,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Studio/ 1 Bath, 5-Plex in W. Oakland",NA,NA
"6624881385",20180626,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""ALL NEW"" 3Bdrm, 1Bath, SFR in W. Oakland",NA,NA
"6624958666",20180626,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3Bdrm, 1Bath, SFR in W. Oakland",NA,NA
"6480283428",20180201,2018,"oakland west","oakland","alameda",2595,2,1,NA,0,"2795",37.329219,-121.895821,"""FULLY REMODELED"" Large 2 Bed, 1 Bath, House","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6480283140",20180201,2018,"oakland west","oakland","alameda",2895,3,1,NA,0,"2795",37.329219,-121.895821,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, 4plex","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6480283608",20180201,2018,"oakland west","oakland","alameda",2995,3,2,NA,0,"2795",37.329219,-121.895821,"""FULLY REMODELED"" Large 3 Bed + Office, 2 Bath, 4plex","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6514166252",20180301,2018,"oakland west","oakland","alameda",3495,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6524368607",20180310,2018,"oakland west","oakland","alameda",1649,1,NA,450,0,NA,NA,NA,"Beautiful one Bedroom apartment",NA,NA
"6525206507",20180310,2018,"oakland west","oakland","alameda",1950,1,NA,550,0,NA,NA,NA,"Spacious one bedroom with off street parking",NA,NA
"6525221919",20180310,2018,"oakland west","oakland","alameda",3495,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6552329898",20180405,2018,"oakland west","oakland","alameda",2295,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6558767350",20180412,2018,"oakland west","oakland","alameda",1950,1,NA,750,0,NA,NA,NA,"2-STORY LOFT * STYLISH REMODEL * GARAGE PARKING  * IN-UNIT LAUNDRY",NA,NA
"6558765233",20180412,2018,"oakland west","oakland","alameda",2195,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6558764614",20180412,2018,"oakland west","oakland","alameda",3295,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 2 Bath, House",NA,NA
"6578435100",20180503,2018,"oakland west","oakland","alameda",2395,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6584906621",20180510,2018,"oakland west","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Duplex",NA,NA
"6584906326",20180510,2018,"oakland west","oakland","alameda",3195,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6591844962",20180614,2018,"oakland west","oakland","alameda",1650,0,NA,430,0,NA,NA,NA,"{{~~STUDIO CHARM~~}}...",NA,NA
"6616642987",20180614,2018,"oakland west","oakland","alameda",2695,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, Duplex",NA,NA
"6640626947",20180717,2018,"oakland west","oakland","alameda",1825,1,NA,650,0,NA,NA,NA,"MOVE IN NOW TO OUR NEWLY UPGRADED APARTMENT!!!",NA,NA
"6549393363",20180412,2018,"oakland west","oakland","alameda",1700,1,NA,NA,0,NA,NA,NA,"Urban Living...One bedroom in Gated Community",NA,NA
"6558765279",20180412,2018,"oakland west","oakland","alameda",2695,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, House",NA,NA
"6558765314",20180412,2018,"oakland west","oakland","alameda",2795,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 2 Bath, Duplex",NA,NA
"6558764486",20180412,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 1 Bath, House",NA,NA
"6556817284",20180426,2018,"oakland west","oakland","alameda",3200,2,2,1130,0,NA,NA,NA,"2BR/2BA Stylish Detached Townhome in West Oakland - Available June 5th",NA,NA
"6578435445",20180503,2018,"oakland west","oakland","alameda",2495,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, House",NA,NA
"6597617297",20180524,2018,"oakland west","oakland","alameda",2600,1,NA,1200,0,NA,NA,NA,"super spacious and bright live/work loft",NA,NA
"6616648072",20180614,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Single Family House",NA,NA
"6616648125",20180614,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bdrm, 1 Bath + office, Duplex",NA,NA
"6531241563",20180315,2018,"oakland west","oakland","alameda",2595,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Bed, 1 Bath, House",NA,NA
"6531241502",20180315,2018,"oakland west","oakland","alameda",2495,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, 4plex",NA,NA
"6480282923",20180201,2018,"oakland west","oakland","alameda",5695,6,3,NA,0,"2795",37.329219,-121.895821,"""FULLY REMODELED"" 6 Bdrm, 3 Bath, House","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6514166089",20180301,2018,"oakland west","oakland","alameda",2595,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Bed, 1 Bath, House",NA,NA
"6514165697",20180301,2018,"oakland west","oakland","alameda",2695,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, 4plex",NA,NA
"6523230671",20180315,2018,"oakland west","oakland","alameda",2400,2,NA,800,0,NA,NA,NA,"Beautiful Remodeled Apartment Short Walk to Bart",NA,NA
"6616643118",20180614,2018,"oakland west","oakland","alameda",2995,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, Single Family Home",NA,NA
"6552328650",20180405,2018,"oakland west","oakland","alameda",2595,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6552330440",20180405,2018,"oakland west","oakland","alameda",2795,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, House",NA,NA
"6552316561",20180405,2018,"oakland west","oakland","alameda",2995,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 2 Bath, Duplex",NA,NA
"6558764459",20180412,2018,"oakland west","oakland","alameda",2395,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6525221811",20180310,2018,"oakland west","oakland","alameda",2595,3,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bdrm, 1 Bath, 4plex",NA,NA
"6552327001",20180405,2018,"oakland west","oakland","alameda",3595,4,1.5,NA,0,NA,NA,NA,"""FULLY REMODELED"" 4 Bed, 1.5 Bath, Duplex",NA,NA
"6591212699",20180517,2018,"oakland west","oakland","alameda",2995,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 3 Bed, 2 Bath + bonus room, House",NA,NA
"6565271352",20180419,2018,"oakland west","oakland","alameda",2395,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, Duplex",NA,NA
"6484842119",20180222,2018,"oakland west","oakland","alameda",2390,2,NA,1150,0,NA,NA,NA,"Spacious Lower Bottoms Two Bedroom",NA,NA
"6591212728",20180517,2018,"oakland west","oakland","alameda",2495,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" 2 Bed, 1 Bath, House",NA,NA
"6525221860",20180310,2018,"oakland west","oakland","alameda",2595,2,1,NA,0,NA,NA,NA,"""FULLY REMODELED"" Large 2 Bed, 1 Bath, House",NA,NA
"6558764569",20180412,2018,"oakland west","oakland","alameda",3695,3,2,NA,0,NA,NA,NA,"""FULLY REMODELED"" 3 Bed, 2 Bath, House, Across from West Oakland BART",NA,NA
"6539201392",20180322,2018,"oakland west","oakland","alameda",1550,1,NA,455,0,NA,NA,NA,"Apartment For Rent",NA,NA
